@relation californiaHousing

@attribute MedianHouseValue numeric
@attribute Longitude numeric
@attribute Latitude numeric
@attribute HousingMedianAge numeric
@attribute TotalRooms numeric
@attribute TotalBedrooms numeric
@attribute Population numeric
@attribute Households numeric
@attribute MedianIncome numeric

@data
173900.0,-118.04,33.94,31.0,3808.0,670.0,2430.0,660.0,4.625
217500.0,-121.0,38.58,12.0,3425.0,549.0,1357.0,451.0,5.3344
279600.0,-119.05,34.24,24.0,4341.0,646.0,1929.0,703.0,5.4298
366000.0,-122.25,37.52,14.0,1472.0,291.0,876.0,292.0,4.3594
121400.0,-117.38,34.44,4.0,5083.0,867.0,2541.0,856.0,4.2414
156500.0,-118.14,34.01,42.0,1973.0,510.0,1841.0,502.0,2.5326
156400.0,-118.1,33.9,37.0,796.0,175.0,740.0,183.0,3.6
146300.0,-118.0,33.81,17.0,2142.0,436.0,946.0,412.0,3.7059
116100.0,-121.36,38.66,14.0,756.0,141.0,424.0,155.0,3.6953
176100.0,-118.04,34.06,39.0,1258.0,245.0,988.0,228.0,3.2132
261300.0,-118.11,33.95,36.0,2049.0,334.0,1105.0,363.0,4.8036
84500.0,-117.98,35.1,4.0,923.0,166.0,352.0,135.0,4.5724
187500.0,-118.26,34.07,30.0,929.0,238.0,763.0,214.0,2.5227
201900.0,-121.05,38.97,12.0,3676.0,550.0,1572.0,510.0,4.8214
142000.0,-117.23,33.94,7.0,13195.0,2696.0,6763.0,2437.0,3.5851
126600.0,-118.31,33.99,47.0,1525.0,359.0,982.0,333.0,2.0915
357900.0,-117.8,33.89,25.0,3121.0,381.0,1278.0,389.0,7.0217
113700.0,-120.44,34.97,26.0,1705.0,344.0,1605.0,307.0,3.7589
65200.0,-120.05,36.95,18.0,2287.0,534.0,1339.0,505.0,2.2527
191100.0,-118.27,33.82,37.0,943.0,218.0,803.0,216.0,5.2287
184500.0,-117.83,33.68,4.0,3226.0,838.0,1666.0,800.0,4.1652
230800.0,-117.98,33.83,32.0,1133.0,166.0,523.0,187.0,6.213
340400.0,-117.25,32.79,37.0,1467.0,442.0,651.0,354.0,2.375
178000.0,-118.06,33.98,40.0,1410.0,255.0,932.0,273.0,4.2206
76100.0,-122.49,41.43,19.0,3689.0,644.0,1544.0,566.0,3.125
124700.0,-121.79,38.0,34.0,3090.0,593.0,1588.0,566.0,3.6118
278800.0,-121.87,36.61,21.0,1616.0,400.0,688.0,384.0,4.2109
186200.0,-121.28,38.64,24.0,3459.0,573.0,1336.0,544.0,4.8661
396700.0,-118.08,34.13,39.0,788.0,128.0,413.0,139.0,5.9546
158700.0,-122.3,38.28,31.0,1633.0,316.0,944.0,300.0,3.3977
204800.0,-117.95,34.05,34.0,1428.0,227.0,890.0,249.0,5.8722
296300.0,-122.5,37.76,48.0,1408.0,295.0,891.0,269.0,3.8333
286400.0,-118.33,33.83,5.0,13038.0,2679.0,5272.0,2523.0,5.5023
120300.0,-119.67,36.74,19.0,2788.0,614.0,1365.0,525.0,2.7813
228700.0,-119.02,34.26,40.0,1498.0,292.0,707.0,249.0,3.7974
174900.0,-117.13,32.8,35.0,2129.0,382.0,1044.0,350.0,3.9732
166800.0,-118.08,33.92,34.0,2118.0,437.0,1414.0,442.0,3.7238
65400.0,-121.29,37.98,42.0,625.0,143.0,533.0,159.0,2.625
432100.0,-118.4,33.98,39.0,714.0,118.0,314.0,117.0,5.9856
166700.0,-118.18,34.1,10.0,1940.0,445.0,763.0,412.0,4.975
183800.0,-118.43,34.24,36.0,1379.0,265.0,896.0,246.0,4.6827
500001.0,-117.87,33.59,44.0,2499.0,396.0,910.0,374.0,6.6544
176800.0,-118.12,33.99,27.0,2316.0,559.0,2012.0,544.0,2.8155
113700.0,-117.08,33.13,17.0,8466.0,2628.0,7014.0,2267.0,2.1437
156900.0,-121.39,38.61,35.0,2024.0,359.0,786.0,364.0,2.4632
235800.0,-118.62,34.2,23.0,3098.0,542.0,1486.0,492.0,5.7613
184200.0,-118.15,34.2,46.0,1505.0,261.0,857.0,269.0,4.5
153700.0,-118.16,33.79,25.0,3742.0,1180.0,3916.0,1063.0,2.4
386400.0,-122.34,37.59,44.0,1395.0,269.0,736.0,288.0,5.6206
154700.0,-118.17,33.77,12.0,4409.0,1401.0,3068.0,1262.0,2.2808
111100.0,-117.3,34.18,28.0,2685.0,425.0,1304.0,420.0,4.3676
189000.0,-119.19,34.16,34.0,2610.0,466.0,1543.0,433.0,3.9722
205300.0,-118.73,34.27,23.0,4550.0,762.0,2301.0,744.0,4.556
474100.0,-118.39,34.05,47.0,1621.0,314.0,724.0,311.0,5.7509
135300.0,-122.34,37.95,44.0,1675.0,317.0,806.0,311.0,3.0694
180800.0,-120.24,39.35,8.0,4195.0,725.0,291.0,115.0,3.4792
158700.0,-118.09,33.9,36.0,1215.0,279.0,862.0,285.0,3.7604
71300.0,-118.86,35.9,38.0,298.0,55.0,161.0,47.0,4.125
291700.0,-117.91,33.93,21.0,2578.0,363.0,1207.0,350.0,6.2452
72900.0,-121.5,38.34,36.0,1212.0,255.0,569.0,256.0,2.0048
59800.0,-119.29,35.76,15.0,3938.0,789.0,3500.0,768.0,2.1295
252300.0,-118.26,34.15,6.0,3340.0,945.0,2315.0,846.0,2.8884
60000.0,-119.83,36.54,31.0,1732.0,332.0,979.0,294.0,2.5208
237600.0,-121.39,38.43,3.0,2696.0,384.0,990.0,316.0,5.4445
215200.0,-122.61,38.26,17.0,2864.0,487.0,1482.0,547.0,4.6833
188500.0,-117.95,33.78,32.0,2296.0,560.0,1376.0,532.0,3.7303
186800.0,-119.15,34.25,36.0,3511.0,664.0,2965.0,695.0,4.0878
221200.0,-117.84,33.98,26.0,3638.0,557.0,1993.0,593.0,6.1076
123400.0,-121.83,37.25,17.0,2332.0,637.0,1636.0,623.0,3.1932
381200.0,-118.37,33.82,32.0,2815.0,607.0,1338.0,609.0,4.5687
230000.0,-121.23,38.09,23.0,633.0,91.0,236.0,83.0,6.4562
245600.0,-117.61,34.14,14.0,15809.0,2485.0,7363.0,2410.0,5.5198
500001.0,-122.2,37.35,17.0,3095.0,442.0,1173.0,424.0,13.2986
121900.0,-117.26,33.2,13.0,3163.0,725.0,1675.0,629.0,2.8214
140100.0,-117.37,33.94,20.0,1682.0,296.0,706.0,291.0,4.0966
273600.0,-122.01,37.94,18.0,2077.0,298.0,937.0,292.0,6.3809
180000.0,-117.91,33.85,22.0,1178.0,289.0,865.0,294.0,3.025
88600.0,-119.02,36.09,15.0,2234.0,415.0,1254.0,420.0,3.0234
182300.0,-122.28,37.87,52.0,1233.0,300.0,571.0,292.0,2.2788
159600.0,-118.2,34.07,34.0,1765.0,551.0,2203.0,500.0,2.2708
187500.0,-122.27,37.79,27.0,1055.0,347.0,718.0,302.0,2.6354
176300.0,-117.87,33.91,16.0,2434.0,455.0,1017.0,476.0,4.2188
216700.0,-119.88,34.4,25.0,2741.0,623.0,2272.0,624.0,2.2647
324000.0,-118.37,33.86,28.0,2685.0,581.0,1243.0,529.0,4.119
500001.0,-118.06,34.15,37.0,1980.0,226.0,697.0,226.0,15.0001
142400.0,-117.06,32.58,11.0,2879.0,679.0,2098.0,673.0,3.5125
353400.0,-118.37,33.83,35.0,1207.0,207.0,601.0,213.0,4.7308
198900.0,-118.2,33.82,43.0,1758.0,347.0,954.0,312.0,5.2606
113500.0,-121.29,38.13,31.0,1008.0,212.0,453.0,195.0,2.3917
169000.0,-118.21,33.98,39.0,1315.0,306.0,1257.0,298.0,3.2788
194900.0,-118.2,33.8,52.0,1786.0,445.0,1090.0,430.0,2.8988
280900.0,-119.83,34.45,24.0,2168.0,373.0,934.0,366.0,5.4197
500001.0,-122.41,37.81,25.0,1178.0,545.0,592.0,441.0,3.6728
174800.0,-120.95,37.62,11.0,4981.0,814.0,1934.0,686.0,3.7041
227100.0,-120.65,35.27,52.0,2254.0,642.0,1237.0,590.0,2.6208
252100.0,-118.22,34.1,35.0,4003.0,788.0,2785.0,764.0,4.1213
190400.0,-117.91,33.77,26.0,5556.0,1398.0,4545.0,1333.0,3.0902
115600.0,-118.3,34.05,44.0,1612.0,650.0,2028.0,593.0,1.9152
265600.0,-117.82,33.76,33.0,2774.0,428.0,1229.0,407.0,6.2944
327800.0,-121.4,38.56,22.0,2623.0,357.0,838.0,368.0,7.143
282100.0,-122.26,37.77,52.0,1670.0,350.0,793.0,299.0,2.9732
450000.0,-117.78,33.54,29.0,1421.0,462.0,520.0,339.0,2.2969
140300.0,-122.34,37.94,44.0,1917.0,444.0,936.0,435.0,2.7391
179100.0,-117.89,33.82,21.0,1591.0,298.0,904.0,297.0,4.8906
98500.0,-117.3,33.23,13.0,3619.0,791.0,1759.0,806.0,2.765
139800.0,-120.42,34.97,18.0,1932.0,350.0,1071.0,346.0,4.125
109200.0,-117.22,33.74,7.0,1810.0,386.0,931.0,355.0,2.5221
89400.0,-121.24,39.37,16.0,2785.0,616.0,1387.0,530.0,2.3886
357300.0,-118.31,33.75,36.0,2715.0,474.0,1303.0,457.0,4.6042
391500.0,-118.06,34.13,40.0,4307.0,918.0,1769.0,845.0,3.6341
166300.0,-118.01,34.08,30.0,2281.0,522.0,1969.0,500.0,3.6531
138800.0,-118.32,33.97,52.0,1778.0,320.0,795.0,279.0,3.5114
94500.0,-118.25,33.94,37.0,1002.0,270.0,1092.0,273.0,1.6333
175000.0,-117.89,33.88,15.0,1655.0,626.0,1549.0,582.0,1.9127
339700.0,-118.41,33.93,22.0,2514.0,605.0,1225.0,568.0,4.1818
258300.0,-118.3,34.08,32.0,2880.0,1063.0,3646.0,1028.0,2.3846
439200.0,-122.47,37.99,22.0,7274.0,1002.0,2468.0,957.0,7.494
395100.0,-118.02,34.12,36.0,1471.0,246.0,751.0,230.0,5.4555
222100.0,-122.71,38.45,48.0,3118.0,561.0,1275.0,530.0,3.455
239200.0,-117.98,33.7,17.0,1997.0,340.0,952.0,341.0,4.4148
103100.0,-116.42,33.51,26.0,186.0,48.0,102.0,39.0,2.5625
210900.0,-116.89,32.99,14.0,2816.0,501.0,1448.0,452.0,5.0278
73400.0,-114.57,33.64,14.0,1501.0,337.0,515.0,226.0,3.1917
162000.0,-122.71,38.34,23.0,2744.0,588.0,1493.0,557.0,3.1781
87800.0,-117.27,34.13,36.0,3337.0,687.0,2388.0,589.0,2.9628
330600.0,-117.05,32.8,23.0,3309.0,401.0,1116.0,386.0,7.916
59600.0,-120.32,37.29,38.0,576.0,130.0,478.0,112.0,2.3382
212800.0,-117.9,34.15,21.0,2056.0,461.0,1332.0,429.0,3.3942
500001.0,-118.47,33.99,24.0,1438.0,454.0,665.0,416.0,2.975
112400.0,-117.08,32.68,26.0,3071.0,615.0,2156.0,568.0,2.9318
90300.0,-119.78,36.74,15.0,1461.0,415.0,924.0,356.0,2.5045
314700.0,-122.48,37.75,48.0,2555.0,548.0,1285.0,482.0,3.7734
301100.0,-122.55,38.0,18.0,3119.0,803.0,1395.0,722.0,3.9265
195300.0,-118.0,34.08,29.0,2003.0,401.0,1520.0,364.0,3.994
79400.0,-120.24,37.96,34.0,1747.0,395.0,935.0,362.0,1.625
215600.0,-118.12,34.07,43.0,1050.0,252.0,820.0,244.0,2.025
458300.0,-122.42,37.8,52.0,3321.0,1115.0,1576.0,1034.0,2.0987
108900.0,-118.29,33.99,39.0,979.0,235.0,857.0,236.0,2.5547
73600.0,-122.19,40.2,30.0,2750.0,476.0,1296.0,464.0,3.5305
189100.0,-122.62,38.25,20.0,1888.0,411.0,826.0,396.0,2.875
218100.0,-122.07,37.68,36.0,1815.0,426.0,1280.0,431.0,3.25
437300.0,-118.06,34.14,42.0,2461.0,379.0,1179.0,360.0,7.0315
145800.0,-117.07,33.67,11.0,939.0,187.0,557.0,190.0,2.375
500001.0,-117.72,33.43,5.0,1889.0,359.0,616.0,246.0,3.8992
165100.0,-118.0,33.84,29.0,2641.0,637.0,2413.0,619.0,2.8169
350000.0,-118.5,33.97,52.0,709.0,329.0,388.0,313.0,2.2643
302200.0,-117.15,32.76,43.0,2361.0,489.0,824.0,470.0,3.4196
500001.0,-118.47,34.1,32.0,8041.0,1141.0,2768.0,1106.0,11.1978
332400.0,-117.24,32.81,33.0,1588.0,289.0,683.0,301.0,5.4103
273700.0,-122.22,37.81,52.0,1971.0,335.0,765.0,308.0,6.5217
72900.0,-121.37,38.68,35.0,1620.0,276.0,939.0,277.0,2.5542
343100.0,-118.45,33.99,45.0,1132.0,269.0,654.0,264.0,4.5673
254500.0,-118.59,34.23,17.0,6592.0,1525.0,4459.0,1463.0,3.0347
104200.0,-117.24,33.77,9.0,6907.0,1379.0,3665.0,1290.0,2.8401
65400.0,-121.46,38.53,37.0,2745.0,588.0,1607.0,556.0,1.8007
127200.0,-117.92,34.01,35.0,3055.0,634.0,3738.0,615.0,3.375
236500.0,-122.08,37.58,16.0,3349.0,544.0,2003.0,488.0,6.0074
152600.0,-122.1,37.66,33.0,1954.0,464.0,1293.0,448.0,3.0489
279900.0,-118.1,34.02,33.0,1143.0,172.0,508.0,174.0,4.9107
187500.0,-121.0,37.65,17.0,484.0,202.0,198.0,204.0,0.6825
213400.0,-118.49,34.42,23.0,4166.0,756.0,2082.0,743.0,4.4107
286600.0,-121.89,37.29,38.0,1568.0,351.0,710.0,339.0,2.7042
312500.0,-118.24,34.03,52.0,142.0,47.0,137.0,45.0,1.8333
270900.0,-122.3,37.57,36.0,1973.0,352.0,1169.0,370.0,5.033
158300.0,-118.03,33.92,30.0,1414.0,332.0,1307.0,315.0,3.0
136400.0,-116.97,32.78,35.0,1113.0,236.0,681.0,246.0,2.9784
180300.0,-117.97,33.66,14.0,6090.0,1338.0,1974.0,1248.0,2.8061
189100.0,-122.14,37.69,38.0,1571.0,317.0,874.0,301.0,4.4659
209700.0,-117.94,33.65,15.0,2016.0,443.0,1015.0,419.0,5.2732
261500.0,-118.13,34.17,52.0,1784.0,368.0,966.0,345.0,3.6094
187500.0,-118.42,34.2,34.0,161.0,48.0,66.0,33.0,1.0
256300.0,-122.26,37.52,34.0,483.0,131.0,291.0,157.0,3.0833
217200.0,-118.41,34.2,32.0,2734.0,654.0,2209.0,610.0,3.5164
114200.0,-122.7,38.97,17.0,2554.0,540.0,723.0,319.0,3.2375
167600.0,-117.1,32.96,7.0,3619.0,770.0,1134.0,482.0,4.1279
143800.0,-118.16,33.89,38.0,483.0,113.0,389.0,108.0,2.1859
219200.0,-117.96,33.68,18.0,2594.0,539.0,817.0,485.0,2.3674
134800.0,-122.03,38.25,13.0,3334.0,541.0,1923.0,538.0,4.0905
81300.0,-124.17,40.77,30.0,1895.0,366.0,990.0,359.0,2.2227
177200.0,-118.36,33.95,26.0,3231.0,1089.0,3193.0,1020.0,2.6535
92500.0,-121.28,38.59,3.0,4188.0,1136.0,2081.0,995.0,3.0481
115000.0,-117.37,34.08,17.0,2029.0,404.0,1190.0,437.0,2.9554
123400.0,-118.08,33.89,28.0,1035.0,275.0,1545.0,269.0,3.0357
76200.0,-121.12,36.21,16.0,1720.0,473.0,1427.0,291.0,2.1107
500001.0,-122.14,37.44,52.0,3117.0,468.0,1114.0,421.0,6.6756
267500.0,-118.43,34.18,33.0,2717.0,662.0,1546.0,597.0,3.9099
127500.0,-121.32,38.71,14.0,4594.0,774.0,2474.0,782.0,4.5245
93800.0,-115.57,32.8,16.0,2276.0,594.0,1184.0,513.0,1.875
266400.0,-117.87,33.7,17.0,3216.0,607.0,1916.0,618.0,4.9153
500001.0,-122.47,37.79,52.0,437.0,105.0,194.0,87.0,2.8125
387200.0,-118.41,33.97,37.0,1629.0,275.0,668.0,266.0,6.1333
158300.0,-118.22,34.07,36.0,839.0,250.0,1079.0,245.0,1.7463
148300.0,-117.96,34.04,35.0,1141.0,212.0,924.0,212.0,3.1591
281800.0,-122.01,37.57,14.0,16199.0,2993.0,8117.0,2847.0,5.8322
138200.0,-118.2,34.09,39.0,1594.0,430.0,1668.0,378.0,2.5343
274600.0,-121.74,36.49,33.0,2952.0,565.0,1264.0,517.0,4.4209
166300.0,-121.05,38.14,19.0,3326.0,561.0,1544.0,511.0,2.9875
288500.0,-117.85,33.88,14.0,4753.0,681.0,2138.0,678.0,7.3658
64400.0,-115.58,32.79,14.0,1687.0,507.0,762.0,451.0,1.6635
80400.0,-121.67,40.61,8.0,2411.0,463.0,786.0,297.0,2.1513
196100.0,-121.96,37.95,7.0,3418.0,740.0,1583.0,676.0,3.6133
131900.0,-118.21,34.05,28.0,1079.0,306.0,1358.0,285.0,2.52
78400.0,-121.72,38.8,36.0,1069.0,228.0,567.0,190.0,1.9559
78800.0,-117.29,34.11,35.0,2014.0,677.0,1714.0,612.0,0.7075
156400.0,-118.2,34.11,52.0,1901.0,525.0,1856.0,480.0,3.0
206700.0,-118.85,34.21,29.0,2195.0,414.0,1360.0,401.0,3.4773
150000.0,-122.29,37.87,52.0,2225.0,460.0,1145.0,430.0,2.6165
251900.0,-122.91,38.46,18.0,2021.0,353.0,912.0,329.0,4.5
244900.0,-117.27,33.15,4.0,23915.0,4135.0,10877.0,3958.0,4.6357
113600.0,-117.77,34.07,29.0,2976.0,662.0,2452.0,633.0,3.0638
146800.0,-117.98,33.9,6.0,1537.0,347.0,506.0,280.0,4.8264
66100.0,-119.45,36.59,41.0,1749.0,342.0,1171.0,314.0,1.6875
145800.0,-121.21,38.67,11.0,5500.0,956.0,2827.0,946.0,4.1071
214800.0,-118.01,34.12,43.0,1185.0,207.0,657.0,198.0,4.5491
122500.0,-118.33,33.99,43.0,2224.0,550.0,1598.0,545.0,2.8274
227000.0,-117.89,33.94,20.0,3349.0,685.0,1822.0,675.0,4.7216
199600.0,-122.22,37.8,52.0,2286.0,464.0,1073.0,441.0,3.0298
175400.0,-117.12,32.73,52.0,3976.0,718.0,1750.0,769.0,3.4151
240200.0,-118.13,34.2,46.0,1271.0,236.0,573.0,210.0,4.9312
197000.0,-117.05,32.82,16.0,4046.0,731.0,1684.0,701.0,4.2312
87500.0,-121.32,38.0,22.0,2105.0,521.0,781.0,483.0,2.213
232500.0,-121.45,38.57,52.0,3994.0,635.0,1295.0,625.0,5.1169
134600.0,-117.84,33.74,24.0,1752.0,407.0,910.0,427.0,3.3611
307800.0,-117.76,33.88,9.0,4838.0,759.0,2090.0,695.0,6.6536
132500.0,-123.04,38.49,30.0,3977.0,930.0,1387.0,582.0,2.6161
133500.0,-121.34,38.03,12.0,2707.0,433.0,1200.0,380.0,4.9861
234600.0,-117.99,33.67,15.0,3141.0,664.0,1729.0,633.0,4.2165
472000.0,-118.6,34.13,20.0,14291.0,1934.0,5452.0,1875.0,9.1232
206400.0,-121.07,39.04,9.0,2374.0,372.0,884.0,333.0,4.5042
54200.0,-119.73,36.73,9.0,1621.0,428.0,678.0,394.0,2.2437
316000.0,-122.31,37.56,36.0,1727.0,340.0,952.0,337.0,4.7917
345800.0,-118.4,33.92,25.0,1453.0,271.0,695.0,283.0,5.9499
56700.0,-121.47,38.54,47.0,2085.0,464.0,1346.0,402.0,1.2679
242000.0,-121.37,38.01,15.0,2430.0,315.0,1016.0,314.0,10.0088
60200.0,-119.29,36.35,15.0,1740.0,319.0,1332.0,308.0,2.5743
156500.0,-121.92,38.02,8.0,2750.0,479.0,1526.0,484.0,5.102
234600.0,-121.97,36.96,27.0,4001.0,999.0,1808.0,945.0,2.561
104600.0,-121.3,38.26,19.0,1403.0,276.0,901.0,290.0,3.215
500000.0,-118.16,33.72,29.0,2743.0,708.0,1059.0,651.0,3.625
334700.0,-118.45,34.0,39.0,1909.0,359.0,867.0,345.0,4.7
177500.0,-118.04,33.97,25.0,2945.0,914.0,2313.0,832.0,2.5686
280600.0,-119.69,34.43,43.0,1257.0,311.0,671.0,263.0,2.875
236600.0,-118.34,33.9,36.0,1342.0,259.0,706.0,261.0,4.1776
120100.0,-117.32,34.41,13.0,2032.0,348.0,1038.0,344.0,4.2891
263700.0,-117.12,32.95,4.0,9018.0,1572.0,4438.0,1498.0,4.988
191100.0,-119.19,34.17,27.0,2183.0,364.0,1458.0,388.0,4.4567
232400.0,-117.85,33.83,26.0,1904.0,292.0,945.0,303.0,5.6784
184700.0,-122.12,37.67,33.0,3429.0,681.0,1798.0,694.0,3.9395
110700.0,-121.28,38.12,34.0,3268.0,640.0,1906.0,628.0,2.8237
125000.0,-117.47,34.06,33.0,1379.0,273.0,884.0,229.0,2.7574
105400.0,-121.3,37.97,52.0,2259.0,417.0,766.0,385.0,2.2981
233300.0,-121.91,36.98,16.0,1957.0,408.0,865.0,369.0,2.6875
202700.0,-117.14,33.16,16.0,1660.0,236.0,733.0,214.0,5.6874
94000.0,-118.26,33.96,39.0,1255.0,323.0,902.0,327.0,1.5812
141700.0,-118.18,34.04,44.0,1079.0,275.0,1249.0,249.0,3.0417
173100.0,-118.04,34.07,39.0,2451.0,649.0,2536.0,648.0,2.3098
189300.0,-118.13,34.02,40.0,2988.0,690.0,2144.0,667.0,2.3359
500001.0,-117.94,33.9,27.0,2029.0,242.0,711.0,254.0,9.7956
244900.0,-118.11,33.94,37.0,1434.0,262.0,786.0,256.0,4.4375
121800.0,-121.64,39.74,20.0,1808.0,334.0,763.0,335.0,2.3711
500001.0,-118.34,34.07,52.0,1621.0,284.0,588.0,272.0,6.2223
230600.0,-118.12,34.18,47.0,2344.0,513.0,1537.0,481.0,3.4777
320000.0,-121.9,37.28,26.0,3756.0,553.0,1408.0,535.0,5.6427
193800.0,-122.38,37.73,40.0,543.0,101.0,259.0,89.0,2.2167
173300.0,-117.19,32.83,30.0,3225.0,555.0,1601.0,532.0,4.3317
166700.0,-118.34,33.99,34.0,397.0,132.0,250.0,121.0,1.675
239500.0,-118.06,34.11,36.0,2178.0,485.0,914.0,412.0,2.7656
247300.0,-117.85,33.84,17.0,2830.0,502.0,1370.0,459.0,5.1785
61300.0,-121.54,39.33,27.0,720.0,150.0,359.0,138.0,2.5313
126600.0,-119.03,35.37,52.0,1503.0,367.0,554.0,277.0,1.6786
326700.0,-122.01,36.95,52.0,1217.0,325.0,508.0,237.0,2.0547
350000.0,-121.96,37.74,2.0,200.0,20.0,25.0,9.0,15.0001
313300.0,-118.34,34.0,49.0,2863.0,411.0,1108.0,406.0,5.8993
176600.0,-117.9,34.1,35.0,2739.0,475.0,1481.0,483.0,4.5655
96200.0,-117.07,32.59,21.0,1779.0,466.0,1327.0,488.0,1.6007
94400.0,-119.91,37.23,17.0,2171.0,389.0,1042.0,375.0,3.625
229300.0,-118.15,34.1,36.0,3514.0,818.0,2277.0,828.0,3.1211
143800.0,-117.04,32.77,21.0,1824.0,447.0,962.0,431.0,2.7826
316900.0,-122.05,37.36,34.0,2400.0,419.0,1017.0,384.0,4.1369
69000.0,-124.19,40.77,30.0,2975.0,634.0,1367.0,583.0,2.442
208000.0,-118.57,34.2,18.0,7157.0,1869.0,4642.0,1699.0,3.1818
191100.0,-117.13,32.92,16.0,1580.0,241.0,917.0,261.0,4.7266
244400.0,-117.23,32.8,27.0,1297.0,355.0,776.0,337.0,2.4643
188600.0,-122.82,38.64,29.0,2176.0,385.0,1117.0,374.0,3.8681
292500.0,-121.93,37.3,16.0,2111.0,485.0,1285.0,499.0,5.0477
306600.0,-122.58,38.38,27.0,3800.0,728.0,1587.0,605.0,4.7237
105300.0,-118.21,33.91,24.0,1545.0,391.0,1807.0,388.0,2.6429
216800.0,-117.09,32.99,18.0,3215.0,588.0,1618.0,509.0,4.6028
185900.0,-121.18,39.25,9.0,3415.0,562.0,1208.0,479.0,4.3646
165200.0,-121.19,38.13,27.0,2400.0,435.0,1085.0,444.0,3.7687
142600.0,-122.33,37.95,46.0,1543.0,339.0,777.0,322.0,4.0927
334100.0,-118.38,34.05,52.0,1241.0,210.0,526.0,214.0,4.4191
134400.0,-118.3,34.01,52.0,1444.0,343.0,1154.0,334.0,2.0625
52000.0,-121.89,40.97,26.0,1183.0,276.0,513.0,206.0,2.225
129200.0,-118.21,34.05,26.0,745.0,258.0,694.0,236.0,1.3846
77200.0,-123.35,39.42,18.0,1619.0,346.0,904.0,295.0,2.1625
198100.0,-118.07,34.09,40.0,1745.0,370.0,1293.0,357.0,2.5474
230400.0,-117.84,33.66,5.0,665.0,171.0,384.0,171.0,4.5833
500001.0,-122.21,37.37,34.0,1476.0,217.0,613.0,223.0,8.2883
46700.0,-118.08,33.76,26.0,996.0,364.0,366.0,313.0,1.2813
239100.0,-116.77,33.08,13.0,1406.0,260.0,737.0,279.0,5.5842
474700.0,-122.04,37.33,26.0,2690.0,401.0,1264.0,429.0,7.7643
225900.0,-118.12,33.83,45.0,1579.0,278.0,687.0,285.0,5.0424
500001.0,-122.41,37.8,52.0,3278.0,775.0,1279.0,709.0,5.4378
175100.0,-118.18,33.87,44.0,1832.0,401.0,1056.0,405.0,4.0658
70000.0,-124.19,40.78,37.0,1371.0,319.0,640.0,260.0,1.8242
241700.0,-117.23,32.8,28.0,3379.0,918.0,1849.0,849.0,3.0293
143500.0,-118.0,33.79,18.0,3679.0,694.0,1820.0,652.0,3.6531
273600.0,-117.99,33.68,13.0,4000.0,883.0,1999.0,881.0,4.7245
131000.0,-118.31,33.95,43.0,1823.0,358.0,1065.0,342.0,3.2708
254300.0,-118.29,33.72,39.0,2651.0,590.0,1103.0,508.0,3.274
350000.0,-118.28,34.03,26.0,2107.0,809.0,2821.0,572.0,0.844
100000.0,-121.64,39.22,37.0,1189.0,248.0,627.0,219.0,3.8611
175000.0,-118.17,33.86,10.0,1664.0,508.0,1369.0,493.0,2.9886
290600.0,-118.47,34.03,29.0,3287.0,882.0,1523.0,823.0,3.7381
183100.0,-118.1,34.1,41.0,1379.0,315.0,1249.0,309.0,2.6553
326700.0,-118.31,33.72,26.0,2711.0,508.0,1372.0,459.0,4.1451
261900.0,-118.27,34.25,35.0,2091.0,360.0,879.0,326.0,4.4485
107000.0,-121.4,38.71,15.0,4680.0,758.0,2626.0,729.0,3.8355
129900.0,-122.71,38.43,52.0,1439.0,325.0,738.0,316.0,2.2262
111500.0,-117.35,34.09,14.0,5983.0,1224.0,3255.0,1150.0,2.5902
289800.0,-117.96,33.65,24.0,4462.0,689.0,1943.0,712.0,5.7395
500001.0,-122.01,37.25,31.0,1574.0,193.0,551.0,191.0,10.2311
345700.0,-117.22,32.74,52.0,1283.0,173.0,436.0,190.0,7.4029
360000.0,-118.46,34.04,25.0,2768.0,850.0,1558.0,784.0,3.6976
293200.0,-122.28,37.54,24.0,5114.0,1357.0,3169.0,1268.0,3.9699
114700.0,-121.44,36.51,31.0,1636.0,380.0,1468.0,339.0,3.2219
88500.0,-119.94,37.04,14.0,1636.0,253.0,766.0,225.0,3.125
60200.0,-122.63,38.96,20.0,2507.0,577.0,1072.0,457.0,2.3083
386000.0,-118.44,34.02,37.0,1592.0,308.0,783.0,321.0,6.2583
260800.0,-117.59,33.66,4.0,1318.0,218.0,673.0,225.0,6.0722
182100.0,-122.08,37.64,30.0,5267.0,1253.0,4065.0,1113.0,3.3479
162900.0,-120.43,34.96,24.0,2739.0,414.0,1171.0,413.0,4.8155
160900.0,-117.99,33.77,15.0,2081.0,531.0,1617.0,561.0,3.4955
49000.0,-119.06,36.15,20.0,1282.0,273.0,852.0,247.0,1.6354
234700.0,-119.27,34.44,22.0,3527.0,711.0,1483.0,640.0,2.7019
92700.0,-119.61,36.59,10.0,2842.0,620.0,1443.0,576.0,2.2727
148200.0,-119.16,34.95,14.0,4054.0,787.0,1581.0,579.0,3.0882
500001.0,-118.33,34.07,52.0,1482.0,171.0,531.0,161.0,15.0001
71300.0,-120.85,37.78,25.0,421.0,102.0,303.0,106.0,2.2679
180300.0,-122.13,37.15,39.0,2854.0,613.0,1338.0,518.0,3.9423
137000.0,-117.95,33.92,13.0,2312.0,592.0,2038.0,559.0,3.1378
