@relation sulfer_2

@attribute y2 numeric
@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric

@data
0.164068,0.22709,0.320545,0.70836,0.740478,0.608264
0.163002,0.223291,0.322635,0.70206,0.721178,0.602048
0.161937,0.219491,0.347921,0.69576,0.723832,0.595833
0.160871,0.215692,0.349888,0.69129,0.743074,0.599742
0.159805,0.216804,0.337228,0.695647,0.758847,0.605782
0.15874,0.220782,0.351752,0.702439,0.740353,0.604562
0.157674,0.224447,0.351804,0.705533,0.73474,0.600891
0.156608,0.224907,0.345204,0.703237,0.716189,0.604914
0.155543,0.221505,0.351821,0.694494,0.699123,0.610437
0.156538,0.222094,0.342139,0.690369,0.73415,0.612067
0.160229,0.220525,0.322739,0.694513,0.751658,0.621132
0.16392,0.21649,0.333031,0.696418,0.712458,0.613931
0.16761,0.214181,0.336984,0.687193,0.706375,0.608537
0.171301,0.213845,0.323662,0.677969,0.728912,0.613462
0.174992,0.213509,0.332526,0.668745,0.745297,0.608784
0.178683,0.216075,0.353824,0.66702,0.741714,0.599777
0.182374,0.221959,0.359257,0.674861,0.74422,0.597016
0.186064,0.22413,0.362584,0.679746,0.747247,0.592706
0.187356,0.222056,0.348356,0.675895,0.743528,0.597221
0.185509,0.219983,0.326762,0.670469,0.74329,0.606485
0.183662,0.220682,0.318403,0.675411,0.71315,0.612853
0.181816,0.22194,0.320284,0.675709,0.71467,0.612043
0.179969,0.220217,0.331917,0.66303,0.748665,0.604269
0.178122,0.218493,0.349854,0.653789,0.719625,0.596365
0.176276,0.21677,0.35048,0.654891,0.694973,0.596341
0.174429,0.218048,0.327616,0.662297,0.72864,0.606972
0.172582,0.220558,0.318612,0.659274,0.743914,0.61005
0.170736,0.224324,0.320493,0.651534,0.737495,0.606356
0.168889,0.229517,0.336096,0.649263,0.734377,0.598781
0.167043,0.231422,0.340084,0.656642,0.749855,0.599801
0.165196,0.233327,0.318386,0.666602,0.739933,0.602897
0.163349,0.233559,0.333275,0.666042,0.713445,0.593703
0.161503,0.234624,0.347311,0.662746,0.717153,0.590994
0.159656,0.234276,0.331307,0.660696,0.720362,0.603929
0.157809,0.228729,0.326484,0.661879,0.710417,0.610249
0.155963,0.224201,0.338465,0.667925,0.721456,0.604011
0.154116,0.220839,0.361173,0.668302,0.745694,0.601114
0.152269,0.217476,0.350881,0.660677,0.746953,0.605078
0.164226,0.214114,0.345866,0.657566,0.736395,0.602287
0.194234,0.214204,0.334581,0.650624,0.75489,0.610003
0.209717,0.215179,0.33176,0.639528,0.736362,0.611328
0.206204,0.214814,0.338987,0.633438,0.705377,0.605383
0.20269,0.216916,0.340554,0.62848,0.727233,0.60387
0.199177,0.218272,0.35621,0.628256,0.719205,0.598417
0.195664,0.218776,0.357795,0.627923,0.715361,0.594031
0.192151,0.219281,0.360285,0.630765,0.740013,0.596036
0.188638,0.218216,0.361225,0.635193,0.730567,0.598617
0.185125,0.219477,0.343149,0.637139,0.730102,0.595098
0.181612,0.225445,0.327755,0.638259,0.769348,0.601185
0.178098,0.228183,0.346719,0.636538,0.745252,0.603225
0.174585,0.227231,0.349349,0.638259,0.70032,0.597743
0.171072,0.226278,0.321973,0.640129,0.725918,0.603284
0.167559,0.219886,0.330698,0.634685,0.73965,0.607675
0.164046,0.211043,0.346023,0.626939,0.728787,0.610754
0.160533,0.206504,0.331586,0.622815,0.726984,0.615022
0.178938,0.202867,0.340485,0.617438,0.749946,0.609898
0.20269,0.200261,0.354416,0.611806,0.744571,0.599789
0.195952,0.20303,0.341547,0.610204,0.725226,0.59803
0.189215,0.206291,0.350237,0.605787,0.745025,0.594137
0.182478,0.210785,0.339997,0.603322,0.726372,0.599461
0.17574,0.217398,0.317376,0.612442,0.700064,0.608502
0.169003,0.216389,0.332927,0.614457,0.742247,0.606567
0.15772,0.21538,0.339074,0.605336,0.75514,0.611035
0.140492,0.216568,0.34193,0.614828,0.734559,0.606814
0.123264,0.216109,0.344316,0.62883,0.719574,0.604081
0.106036,0.213486,0.342958,0.636622,0.710984,0.601056
0.097724,0.213823,0.349157,0.642917,0.711959,0.58893
0.101071,0.215257,0.33136,0.643622,0.732676,0.604855
0.104419,0.217947,0.31964,0.641894,0.747667,0.617977
0.107766,0.218558,0.332614,0.638074,0.744605,0.608784
0.111113,0.216793,0.354869,0.63563,0.729082,0.597057
0.114461,0.219538,0.3587,0.642154,0.717334,0.596201
0.117808,0.22132,0.353685,0.653283,0.726179,0.599191
0.121155,0.216109,0.347938,0.6543,0.725578,0.598734
0.124503,0.213565,0.336201,0.65348,0.724871,0.604187
0.12785,0.211323,0.334251,0.65398,0.73638,0.604808
0.131197,0.211357,0.357325,0.653196,0.74789,0.59287
0.134353,0.217577,0.344177,0.650386,0.752361,0.595802
0.137258,0.221836,0.327302,0.6465,0.735613,0.604175
0.140163,0.219774,0.339231,0.654475,0.752701,0.604269
0.143068,0.219404,0.341338,0.668231,0.759312,0.605957
0.145973,0.221629,0.330628,0.665637,0.735727,0.606767
0.148878,0.218518,0.345639,0.661669,0.74422,0.593023
0.151784,0.218246,0.344455,0.664601,0.738335,0.592976
0.154689,0.221216,0.342,0.662896,0.752883,0.595919
0.157594,0.224186,0.347172,0.655205,0.739264,0.595556
0.160499,0.225011,0.338064,0.65632,0.736078,0.600246
0.163404,0.223386,0.350637,0.660045,0.750173,0.60299
0.166309,0.221761,0.331307,0.658783,0.729331,0.61942
0.169214,0.217207,0.33587,0.655093,0.714794,0.616031
0.172119,0.211032,0.337507,0.656454,0.702837,0.617954
0.175024,0.206829,0.340189,0.662746,0.714148,0.609651
0.174826,0.205607,0.349418,0.656309,0.719625,0.592577
0.17057,0.214383,0.327929,0.643743,0.718434,0.603612
0.166314,0.223394,0.33944,0.639541,0.717244,0.602392
0.162057,0.22846,0.343585,0.638697,0.716053,0.603858
0.157801,0.233259,0.330524,0.64058,0.727007,0.61297
0.153545,0.232015,0.34961,0.643491,0.737314,0.602627
0.149288,0.230771,0.344107,0.652067,0.735624,0.599085
0.145032,0.229527,0.331499,0.655052,0.739196,0.605875
0.140776,0.228282,0.338935,0.649815,0.732132,0.606356
0.136519,0.226181,0.332962,0.656689,0.721921,0.61012
0.14272,0.223099,0.34207,0.653942,0.722006,0.60713
0.162594,0.220017,0.347816,0.640342,0.712447,0.60689
0.182468,0.220177,0.351212,0.636007,0.722505,0.609792
0.202342,0.221612,0.350986,0.62878,0.739797,0.611422
0.206492,0.220267,0.330611,0.625192,0.744152,0.611598
0.19008,0.215902,0.33028,0.630492,0.745915,0.606849
0.173669,0.208084,0.347764,0.639959,0.720146,0.599344
0.157257,0.207838,0.340067,0.643731,0.706721,0.599883
0.147189,0.216243,0.334407,0.644089,0.707401,0.597162
0.145415,0.224649,0.357673,0.639047,0.71332,0.595251
0.143642,0.226386,0.344734,0.637027,0.715582,0.601525
0.141869,0.226308,0.327058,0.635439,0.706823,0.604996
0.140095,0.229608,0.342609,0.641014,0.706913,0.597819
0.138322,0.229188,0.355391,0.649733,0.72589,0.587828
0.136548,0.226532,0.353615,0.649668,0.75489,0.593398
0.134775,0.224615,0.337925,0.647041,0.751783,0.598933
0.133001,0.22468,0.321085,0.642992,0.718173,0.601747
0.131228,0.222705,0.331133,0.642889,0.713388,0.604562
0.129454,0.220729,0.333188,0.649186,0.723894,0.609018
0.127681,0.218754,0.338343,0.660234,0.723469,0.601396
0.125907,0.220015,0.357725,0.65846,0.737371,0.59613
0.124134,0.224974,0.336671,0.655331,0.74558,0.607435
0.12236,0.231542,0.337368,0.667225,0.736271,0.601208
0.120587,0.237672,0.341982,0.678092,0.749572,0.595978
0.118814,0.239555,0.339213,0.681979,0.734366,0.598112
0.11704,0.239555,0.340851,0.684684,0.717039,0.600845
0.115267,0.237829,0.333972,0.6863,0.720849,0.600235
0.113493,0.237112,0.354016,0.696847,0.710791,0.591815
0.11172,0.239802,0.339109,0.709307,0.713717,0.60054
0.109946,0.239118,0.334007,0.709129,0.710593,0.598675
0.108173,0.23654,0.357673,0.708963,0.721394,0.587265
0.106399,0.236204,0.351055,0.710808,0.722709,0.595251
0.106497,0.238431,0.34092,0.711409,0.722392,0.607071
0.109042,0.243586,0.350202,0.712961,0.732597,0.604046
0.111587,0.248741,0.337803,0.722639,0.76217,0.603424
0.114131,0.248745,0.339161,0.729963,0.770776,0.599355
0.116676,0.24749,0.342662,0.727523,0.7435,0.605476
0.119221,0.246229,0.339179,0.726012,0.731508,0.612384
0.121766,0.238916,0.35776,0.725561,0.7344,0.60713
0.124311,0.235931,0.338674,0.732667,0.737155,0.609968
0.126855,0.237893,0.338378,0.737964,0.720317,0.604761
0.1294,0.239854,0.350655,0.737961,0.724353,0.602357
0.13078,0.239017,0.33991,0.732861,0.729229,0.611621
0.130636,0.23846,0.34193,0.720229,0.731214,0.609253
0.130492,0.241879,0.337124,0.719094,0.759959,0.597713
0.130348,0.245297,0.330593,0.722005,0.737983,0.600246
0.130204,0.243825,0.358926,0.730101,0.719636,0.591909
0.13006,0.240295,0.355984,0.735178,0.746813,0.589435
0.129916,0.240799,0.35163,0.730032,0.745565,0.589423
0.129773,0.238871,0.36281,0.726925,0.744318,0.597362
0.129629,0.237734,0.369601,0.732345,0.737144,0.600147
0.129485,0.240676,0.367564,0.738401,0.730737,0.594254
0.129341,0.240833,0.36173,0.739041,0.743029,0.586679
0.129197,0.242828,0.351943,0.737702,0.728662,0.59056
0.129053,0.247697,0.330715,0.735111,0.74329,0.600786
0.128909,0.249294,0.340711,0.744392,0.752974,0.598159
0.128765,0.247439,0.347067,0.752838,0.704373,0.599672
0.128622,0.24164,0.343428,0.74864,0.717844,0.609346
0.128478,0.238899,0.333432,0.744094,0.725589,0.618036
0.128334,0.239656,0.323349,0.747262,0.715577,0.617104
0.132412,0.239196,0.348548,0.747981,0.724002,0.606462
0.142011,0.241113,0.348095,0.741078,0.731724,0.607517
0.15161,0.243384,0.323193,0.73786,0.72475,0.615538
0.16121,0.241143,0.336114,0.731916,0.727778,0.605899
0.165899,0.238901,0.340015,0.732546,0.734933,0.599953
0.164168,0.232528,0.337873,0.74425,0.751919,0.599508
0.162436,0.227369,0.365544,0.746284,0.758762,0.591979
0.160705,0.228994,0.353041,0.751613,0.730272,0.60054
0.158974,0.230619,0.331551,0.757807,0.715792,0.606579
0.157243,0.230701,0.325404,0.750033,0.717323,0.609194
0.155512,0.233989,0.315756,0.742687,0.732427,0.618106
0.15378,0.242955,0.338221,0.743928,0.748359,0.607869
0.145705,0.251921,0.360163,0.752887,0.747508,0.596423
0.129333,0.256389,0.356628,0.762655,0.747928,0.58866
0.11296,0.258854,0.354608,0.777042,0.732177,0.582961
0.096588,0.264906,0.356454,0.787458,0.712481,0.588133
0.080216,0.26633,0.360894,0.800782,0.720974,0.581366
0.073058,0.260659,0.358213,0.801843,0.722913,0.589657
0.07795,0.252926,0.356262,0.791203,0.731701,0.602111
0.082842,0.250606,0.354799,0.798399,0.759822,0.599109
0.087734,0.254472,0.343863,0.806464,0.758836,0.601923
0.092626,0.258339,0.32718,0.803258,0.739616,0.608514
0.097518,0.262205,0.315948,0.812805,0.732143,0.616136
0.10241,0.266072,0.340206,0.812548,0.723492,0.603096
0.107301,0.28053,0.348513,0.811715,0.706403,0.595356
0.112193,0.338159,0.33385,0.842512,0.698749,0.605828
0.098359,0.441335,0.407147,0.893299,0.705541,0.579584
0.060037,0.496992,0.477152,0.941506,0.751148,0.56129
0.021716,0.490794,0.482899,0.974839,0.782955,0.591697
0.0,0.483901,0.482882,1.0,0.760889,0.605383
0.0209,0.468939,0.503849,0.995589,0.728572,0.598341
0.069131,0.456095,0.51832,0.980704,0.723242,0.599132
0.117361,0.449516,0.501811,0.973163,0.73923,0.614659
0.144692,0.440506,0.486312,0.948716,0.730839,0.614272
0.20705,0.429578,0.480914,0.922805,0.731951,0.590326
0.28157,0.425376,0.506356,0.895496,0.746227,0.590238
0.265355,0.42486,0.519034,0.878332,0.73609,0.599296
0.24914,0.428558,0.525965,0.869179,0.72818,0.605441
0.239455,0.432257,0.534933,0.877255,0.731837,0.600786
0.238309,0.434426,0.511319,0.887934,0.75006,0.603026
0.237162,0.434846,0.496822,0.879792,0.725555,0.618716
0.236016,0.435933,0.497997,0.883569,0.693681,0.625764
0.23487,0.434644,0.495577,0.887726,0.716444,0.622328
0.233723,0.429769,0.491972,0.869561,0.722652,0.615972
0.232577,0.429915,0.504267,0.860567,0.760412,0.607482
0.23143,0.430621,0.529935,0.86312,0.762476,0.597825
0.230284,0.431058,0.527549,0.852501,0.719973,0.595626
0.229137,0.430262,0.496813,0.84252,0.720256,0.606684
0.227991,0.426093,0.485686,0.843698,0.720539,0.626491
0.244272,0.424815,0.489029,0.835744,0.729978,0.624533
0.283345,0.424714,0.494253,0.82784,0.731542,0.61222
0.303664,0.427359,0.501863,0.815432,0.72517,0.609405
0.299461,0.422843,0.494358,0.79914,0.733674,0.600211
0.295257,0.41762,0.502612,0.792602,0.728367,0.587241
0.291053,0.422888,0.528733,0.779904,0.707276,0.589845
0.286849,0.427051,0.512573,0.775982,0.700446,0.606872
0.282645,0.421756,0.489725,0.775419,0.709915,0.618517
0.278442,0.419716,0.501863,0.769266,0.719383,0.616934
0.274238,0.421397,0.527828,0.763921,0.735704,0.612396
0.270034,0.430923,0.55186,0.767892,0.740754,0.60448
0.26583,0.439609,0.551877,0.760244,0.723972,0.596564
0.261627,0.439088,0.542021,0.755595,0.707189,0.591358
0.257423,0.440853,0.534724,0.753026,0.700382,0.576934
0.253219,0.440029,0.518755,0.751436,0.712674,0.57528
0.249015,0.436247,0.510919,0.749798,0.710984,0.595644
0.244812,0.435171,0.512782,0.744849,0.697706,0.60611
0.255213,0.437188,0.502995,0.737866,0.727846,0.609393
0.284715,0.439206,0.494079,0.728455,0.756564,0.613087
0.314216,0.442714,0.501411,0.713932,0.748513,0.610871
0.330041,0.442669,0.533279,0.69316,0.740463,0.616089
0.32798,0.448149,0.551999,0.689476,0.715769,0.624286
0.32592,0.459435,0.529169,0.691719,0.722142,0.618986
0.323859,0.458567,0.513862,0.68926,0.733844,0.615526
0.321798,0.453439,0.52478,0.683848,0.698364,0.592835
0.319738,0.441447,0.513113,0.672544,0.686605,0.590255
0.317677,0.433456,0.503535,0.66124,0.71213,0.604011
0.315617,0.439004,0.497057,0.65172,0.719466,0.610167
0.313556,0.441492,0.500766,0.64193,0.713683,0.593914
0.311495,0.440483,0.503465,0.634808,0.731236,0.592272
0.305481,0.434375,0.493348,0.62936,0.707696,0.620839
0.294296,0.427539,0.517972,0.62862,0.706857,0.610707
0.283111,0.431159,0.539234,0.618305,0.723344,0.596963
0.277126,0.437048,0.529099,0.606413,0.719801,0.603456
0.277943,0.439486,0.510919,0.60014,0.72737,0.606915
0.278759,0.445807,0.496639,0.595379,0.726644,0.610374
0.279576,0.449113,0.500697,0.592346,0.740568,0.604175
0.250762,0.449001,0.504075,0.591053,0.746034,0.602738
0.213809,0.450382,0.506426,0.596858,0.751273,0.619361
0.216881,0.44681,0.51825,0.600676,0.742519,0.598182
0.219954,0.443238,0.523109,0.59714,0.720951,0.573943
0.223026,0.439665,0.523231,0.592395,0.741651,0.585934
0.226099,0.441722,0.522412,0.5819,0.736634,0.586901
0.229171,0.450212,0.517972,0.572282,0.740149,0.594149
0.232243,0.453916,0.518163,0.564503,0.718332,0.596177
0.212662,0.45215,0.523649,0.564011,0.716824,0.601032
0.185266,0.451993,0.517797,0.570079,0.734343,0.611762
0.186392,0.450772,0.514228,0.574266,0.694712,0.604961
0.187518,0.446233,0.523562,0.572085,0.701278,0.59959
0.188644,0.441694,0.513479,0.561978,0.731191,0.6074
0.18977,0.44602,0.516718,0.557486,0.719035,0.610238
0.190896,0.451926,0.515046,0.554514,0.727982,0.603776
0.192022,0.457239,0.497962,0.553368,0.754652,0.599273
0.193148,0.46802,0.495612,0.554311,0.739548,0.602944
0.176497,0.469376,0.496012,0.56461,0.706074,0.604761
0.136599,0.469578,0.521245,0.577182,0.693953,0.592648
0.0967,0.468648,0.531903,0.590714,0.711495,0.59355
0.076897,0.464781,0.516091,0.606216,0.715475,0.603295
0.083371,0.461251,0.503587,0.608928,0.719602,0.613462
0.089846,0.459016,0.515081,0.618256,0.762465,0.605571
0.096321,0.461336,0.517954,0.623143,0.764449,0.595814
0.102795,0.463656,0.504615,0.61895,0.746147,0.601654
0.10927,0.465976,0.49434,0.618647,0.717731,0.609358
0.115744,0.468296,0.510605,0.614342,0.702843,0.608848
0.122219,0.474005,0.534985,0.618723,0.727426,0.603131
0.128693,0.477782,0.540401,0.622317,0.73609,0.595321
0.135168,0.479396,0.520096,0.619139,0.745013,0.600551
0.130688,0.480446,0.5004,0.622213,0.732257,0.608479
0.111884,0.47501,0.507384,0.632902,0.739503,0.60713
0.09308,0.469574,0.516752,0.647339,0.747106,0.605746
0.092589,0.464871,0.510066,0.649206,0.728991,0.608174
0.116048,0.466653,0.50707,0.640835,0.772908,0.599883
0.139506,0.472066,0.528342,0.629787,0.777625,0.588508
0.153156,0.470408,0.532129,0.625903,0.732404,0.601009
0.15398,0.471181,0.531833,0.633651,0.737076,0.596506
0.154804,0.477087,0.509804,0.637109,0.736724,0.599097
0.155628,0.476179,0.496674,0.632523,0.761195,0.610718
0.156451,0.468458,0.502838,0.630771,0.706324,0.6127
0.157275,0.462286,0.512608,0.631498,0.688068,0.604597
0.158099,0.461165,0.53711,0.638779,0.713933,0.595825
0.158923,0.460044,0.516787,0.643903,0.722074,0.602158
0.159746,0.463055,0.484919,0.641449,0.753926,0.612923
0.16057,0.466735,0.491014,0.641203,0.72382,0.614471
0.161394,0.465783,0.513061,0.637896,0.730306,0.605605
0.162218,0.46483,0.530405,0.63109,0.715747,0.606368
0.163041,0.467146,0.529813,0.637142,0.706256,0.602861
0.163865,0.473198,0.530371,0.649487,0.714976,0.597866
0.164689,0.47925,0.527654,0.650282,0.716042,0.597749
0.165513,0.482086,0.514175,0.647594,0.743108,0.598804
0.166336,0.475518,0.497701,0.643474,0.705859,0.6091
0.16716,0.462405,0.496239,0.637642,0.730125,0.614577
0.167984,0.457059,0.500453,0.635745,0.751035,0.61229
0.172143,0.456667,0.517188,0.636048,0.749833,0.606661
0.180663,0.45846,0.521542,0.628204,0.753926,0.60516
0.189183,0.457676,0.51926,0.618023,0.727132,0.605993
0.185082,0.452414,0.517763,0.62347,0.738153,0.604187
0.164476,0.455356,0.502891,0.633313,0.715225,0.609698
0.155134,0.456807,0.518564,0.63056,0.736101,0.598159
0.160523,0.456555,0.523683,0.633455,0.737291,0.594653
0.165912,0.45391,0.514436,0.624941,0.710905,0.605137
0.171301,0.454179,0.512782,0.609168,0.752883,0.609311
0.176689,0.455098,0.49845,0.604751,0.730159,0.617344
0.182078,0.455501,0.506304,0.599381,0.716881,0.607951
0.187467,0.458152,0.509143,0.598658,0.703398,0.605312
0.193009,0.455378,0.502455,0.602122,0.715078,0.613369
0.198752,0.450604,0.503518,0.602975,0.746238,0.605371
0.204494,0.443543,0.503239,0.598145,0.730159,0.603577
0.210237,0.438783,0.515882,0.59249,0.757203,0.608338
0.222059,0.436654,0.522499,0.584843,0.724331,0.60869
0.241832,0.434525,0.526923,0.575682,0.715112,0.599519
0.261605,0.436841,0.514506,0.569365,0.730374,0.597772
0.281377,0.444238,0.501498,0.55909,0.726043,0.596752
0.30115,0.453204,0.498659,0.546115,0.760957,0.599003
0.303255,0.457373,0.499687,0.530834,0.73025,0.608713
0.282254,0.454011,0.524067,0.527765,0.727732,0.595485
0.261254,0.450649,0.519661,0.537645,0.735806,0.596963
0.240254,0.447286,0.50808,0.532602,0.714091,0.606544
0.237601,0.440001,0.505068,0.520593,0.733096,0.614529
0.258939,0.436236,0.498729,0.516909,0.732807,0.614541
0.280276,0.437301,0.512051,0.504191,0.760957,0.60251
0.301614,0.4372,0.526748,0.489938,0.741442,0.595966
0.309388,0.441402,0.513844,0.484993,0.729841,0.606673
0.299422,0.445605,0.51118,0.474443,0.725011,0.613451
0.289457,0.445415,0.521594,0.463893,0.711121,0.605992
0.279492,0.414392,0.458362,0.458362,0.771162,0.626737
0.269527,0.357324,0.366885,0.448886,0.789135,0.64489
0.259562,0.331933,0.356384,0.431045,0.759029,0.628848
0.249597,0.338237,0.371987,0.420016,0.728923,0.609604
0.239631,0.344541,0.373502,0.414916,0.756364,0.598253
0.212759,0.350846,0.369584,0.426201,0.769404,0.58981
0.163778,0.349815,0.366702,0.441086,0.733924,0.583747
0.114797,0.345715,0.365004,0.45171,0.762306,0.584509
0.089092,0.347691,0.360807,0.466996,0.7311,0.589962
0.093828,0.349666,0.358143,0.469385,0.716302,0.58893
0.098563,0.351641,0.349645,0.471328,0.757022,0.598136
0.103299,0.352106,0.332161,0.47384,0.710576,0.61569
0.108034,0.350846,0.321016,0.472115,0.715758,0.613333
0.11277,0.34731,0.334721,0.473277,0.712164,0.603659
0.117505,0.341174,0.358404,0.476188,0.705394,0.593984
0.122241,0.336803,0.360407,0.474622,0.757351,0.590959
0.126976,0.337639,0.350707,0.47584,0.727381,0.597666
0.131712,0.342122,0.329183,0.48454,0.741555,0.609604
0.136447,0.346605,0.319274,0.48173,0.751284,0.617426
0.141183,0.349467,0.341791,0.472536,0.705383,0.610742
0.145918,0.343337,0.344473,0.471194,0.733084,0.609745
0.150654,0.339324,0.32779,0.474695,0.731644,0.610073
0.155389,0.3429,0.336601,0.474321,0.72771,0.605805
0.160125,0.341723,0.349819,0.471525,0.788432,0.603037
0.16486,0.341566,0.349976,0.470721,0.782524,0.60156
0.169596,0.339829,0.347607,0.463637,0.766422,0.605799
0.1729,0.334953,0.35762,0.462178,0.757521,0.599203
0.174331,0.328509,0.33998,0.469262,0.683396,0.602826
0.175763,0.325319,0.321312,0.470822,0.650807,0.610167
0.177194,0.327896,0.342087,0.460379,0.696515,0.608408
0.178626,0.330474,0.337507,0.449274,0.776797,0.605391
0.180058,0.329182,0.334494,0.443032,0.780823,0.600934
0.181489,0.32931,0.356227,0.435628,0.701799,0.596478
0.174372,0.336119,0.351473,0.442187,0.696164,0.593896
0.156074,0.34383,0.355809,0.453028,0.708614,0.593457
0.137776,0.347551,0.346179,0.454894,0.727506,0.600118
0.119479,0.349299,0.328208,0.467368,0.772693,0.604838
0.111003,0.350095,0.345291,0.476833,0.767953,0.598065
0.115372,0.346923,0.348809,0.474959,0.767771,0.607423
0.119741,0.344043,0.319344,0.479892,0.776321,0.61847
0.12411,0.335654,0.34045,0.484825,0.737802,0.600364
0.128479,0.323634,0.364464,0.487782,0.66684,0.590841
0.132848,0.318164,0.35924,0.490086,0.669074,0.593292
0.137217,0.320182,0.356105,0.491988,0.704306,0.590982
0.141586,0.324749,0.335417,0.492269,0.721927,0.60217
0.145955,0.33223,0.316975,0.488476,0.755933,0.609511
0.150324,0.338064,0.33634,0.486071,0.750967,0.603964
0.154495,0.342014,0.350516,0.487689,0.715248,0.600786
0.158408,0.345062,0.331586,0.48152,0.716042,0.609909
0.162321,0.34708,0.321799,0.47205,0.744832,0.61803
0.166233,0.346038,0.327929,0.465124,0.745269,0.616535
0.166555,0.345264,0.316679,0.465067,0.731236,0.618282
0.162179,0.344401,0.337333,0.475696,0.741532,0.604773
0.157804,0.342518,0.357969,0.483264,0.727959,0.594711
0.153429,0.341364,0.346841,0.486921,0.691685,0.599156
0.149053,0.335816,0.356924,0.495284,0.712515,0.5909
0.144678,0.330269,0.357673,0.495344,0.72255,0.590537
0.140303,0.332409,0.343428,0.49365,0.734457,0.597866
0.145156,0.334785,0.326815,0.486973,0.753439,0.611328
0.162079,0.329271,0.316888,0.476537,0.702151,0.616799
0.179001,0.325909,0.313789,0.475816,0.696833,0.610027
0.195923,0.326057,0.338238,0.471694,0.729944,0.60822
0.212846,0.330218,0.348931,0.457917,0.716336,0.61209
0.229768,0.334379,0.330907,0.449302,0.732597,0.61046
0.24669,0.33854,0.344089,0.44418,0.71374,0.599344
0.25292,0.338562,0.365979,0.441469,0.707356,0.591217
0.245166,0.333855,0.360929,0.437776,0.747701,0.59348
0.237413,0.332521,0.336392,0.432575,0.721144,0.602299
0.229659,0.332925,0.335574,0.43647,0.721734,0.607083
0.221906,0.334124,0.33836,0.436787,0.750309,0.602861
0.214153,0.331468,0.326066,0.435579,0.711472,0.603401
0.206399,0.328599,0.340032,0.439807,0.725533,0.592718
0.199615,0.328341,0.334111,0.442595,0.756081,0.591721
0.194097,0.324889,0.315426,0.431854,0.725124,0.612395
0.18858,0.326906,0.334634,0.425852,0.7206,0.613169
0.183063,0.327786,0.35419,0.428724,0.708977,0.61046
0.177545,0.327366,0.35466,0.422698,0.701471,0.604726
0.172028,0.324553,0.347642,0.419158,0.734933,0.602721
0.16651,0.324026,0.348321,0.425119,0.711608,0.607294
0.160993,0.326923,0.3587,0.432682,0.705303,0.602017
0.155475,0.327175,0.341982,0.428883,0.722029,0.608314
0.149958,0.32378,0.324568,0.426795,0.726803,0.608139
0.144441,0.323275,0.343184,0.429569,0.753756,0.593328
0.153244,0.326578,0.345047,0.432493,0.723662,0.594008
0.180775,0.325009,0.326849,0.431485,0.723594,0.604069
0.195203,0.32344,0.338691,0.424974,0.741623,0.604069
0.192495,0.324682,0.339823,0.424242,0.731781,0.603377
0.189788,0.329137,0.339997,0.417354,0.732177,0.604351
0.187081,0.328296,0.350794,0.403943,0.738924,0.604773
0.184373,0.325561,0.335905,0.403481,0.758292,0.605781
0.181666,0.327579,0.344264,0.40828,0.734162,0.596212
0.178959,0.329596,0.337751,0.403413,0.714953,0.606063
0.176251,0.331614,0.332265,0.404161,0.739106,0.609604
0.173544,0.329316,0.353197,0.410215,0.72627,0.595861
0.170837,0.325147,0.357115,0.411984,0.706245,0.597784
0.168129,0.324474,0.339196,0.411571,0.735523,0.6074
0.165422,0.325685,0.334059,0.411839,0.716189,0.604257
0.162715,0.324183,0.344333,0.414157,0.710315,0.602826
0.160007,0.324261,0.346406,0.412845,0.741736,0.60258
0.1573,0.328812,0.346266,0.409046,0.736917,0.606333
0.154593,0.326794,0.329322,0.404394,0.739605,0.613791
0.151886,0.328285,0.335835,0.402016,0.715622,0.606814
0.149178,0.333224,0.328573,0.403541,0.72712,0.604058
0.146471,0.334008,0.327076,0.411191,0.727653,0.603225
0.143764,0.334793,0.340642,0.41751,0.714397,0.601759
0.141056,0.336623,0.347189,0.41294,0.72568,0.599144
0.138349,0.339649,0.348043,0.406616,0.73914,0.601009
0.135642,0.342675,0.344838,0.414837,0.770493,0.604691
0.131849,0.347532,0.340572,0.423296,0.779167,0.599977
0.126637,0.354481,0.331273,0.435232,0.748472,0.597151
0.121425,0.361429,0.352692,0.454547,0.71882,0.590267
0.116214,0.359957,0.351247,0.463827,0.702968,0.597573
0.111002,0.351098,0.332004,0.470735,0.705859,0.613509
0.10579,0.344794,0.336358,0.471033,0.750785,0.615421
0.100578,0.340647,0.356837,0.468445,0.739264,0.60645
0.130463,0.341045,0.342261,0.468991,0.731537,0.60774
0.17185,0.343819,0.317759,0.462834,0.756965,0.613943
0.168261,0.350005,0.335591,0.456843,0.737427,0.60842
0.164672,0.355385,0.343062,0.457548,0.723174,0.600774
0.161082,0.353031,0.32523,0.454651,0.721382,0.607669
0.157493,0.35089,0.349175,0.450248,0.696561,0.602299
0.153904,0.350812,0.362723,0.453451,0.725328,0.586678
0.150315,0.349299,0.336671,0.464575,0.740115,0.599332
0.146726,0.349747,0.339336,0.470119,0.723786,0.605993
0.14458,0.348044,0.342714,0.463539,0.730953,0.607646
0.144321,0.346301,0.337838,0.459972,0.736634,0.608443
0.144062,0.350252,0.353737,0.456118,0.736759,0.602709
0.143803,0.349456,0.345866,0.449914,0.725555,0.607833
0.143544,0.348884,0.353041,0.450201,0.694542,0.608174
